time,bytesRx,mac_address
18.000,536,04-07-07:00:00:02:a0:0f:00
18.003,536,04-07-07:00:00:02:a0:0f:00
18.006,536,04-07-07:00:00:02:a0:0f:00
18.009,536,04-07-07:00:00:02:a0:0f:00
18.011,536,04-07-07:00:00:02:a0:0f:00
18.014,536,04-07-07:00:00:02:a0:0f:00
18.017,536,04-07-07:00:00:02:a0:0f:00
18.020,536,04-07-07:00:00:02:a0:0f:00
18.022,536,04-07-07:00:00:02:a0:0f:00
18.025,536,04-07-07:00:00:02:a0:0f:00
18.028,536,04-07-07:00:00:02:a0:0f:00
18.031,536,04-07-07:00:00:02:a0:0f:00
18.033,536,04-07-07:00:00:02:a0:0f:00
18.036,536,04-07-07:00:00:02:a0:0f:00
18.039,536,04-07-07:00:00:02:a0:0f:00
18.042,536,04-07-07:00:00:02:a0:0f:00
18.044,536,04-07-07:00:00:02:a0:0f:00
18.047,536,04-07-07:00:00:02:a0:0f:00
18.050,536,04-07-07:00:00:02:a0:0f:00
18.053,536,04-07-07:00:00:02:a0:0f:00
18.055,536,04-07-07:00:00:02:a0:0f:00
18.058,536,04-07-07:00:00:02:a0:0f:00
18.061,536,04-07-07:00:00:02:a0:0f:00
18.064,536,04-07-07:00:00:02:a0:0f:00
18.066,536,04-07-07:00:00:02:a0:0f:00
18.069,536,04-07-07:00:00:02:a0:0f:00
18.072,536,04-07-07:00:00:02:a0:0f:00
18.075,536,04-07-07:00:00:02:a0:0f:00
18.077,536,04-07-07:00:00:02:a0:0f:00
18.080,536,04-07-07:00:00:02:a0:0f:00
18.083,536,04-07-07:00:00:02:a0:0f:00
18.086,536,04-07-07:00:00:02:a0:0f:00
18.088,536,04-07-07:00:00:02:a0:0f:00
18.091,536,04-07-07:00:00:02:a0:0f:00
18.094,536,04-07-07:00:00:02:a0:0f:00
18.097,536,04-07-07:00:00:02:a0:0f:00
18.099,536,04-07-07:00:00:02:a0:0f:00
18.102,536,04-07-07:00:00:02:a0:0f:00
18.105,536,04-07-07:00:00:02:a0:0f:00
18.108,536,04-07-07:00:00:02:a0:0f:00
18.110,536,04-07-07:00:00:02:a0:0f:00
18.113,536,04-07-07:00:00:02:a0:0f:00
18.116,536,04-07-07:00:00:02:a0:0f:00
18.119,536,04-07-07:00:00:02:a0:0f:00
18.121,536,04-07-07:00:00:02:a0:0f:00
18.124,536,04-07-07:00:00:02:a0:0f:00
18.127,536,04-07-07:00:00:02:a0:0f:00
18.130,536,04-07-07:00:00:02:a0:0f:00
18.132,536,04-07-07:00:00:02:a0:0f:00
18.135,536,04-07-07:00:00:02:a0:0f:00
18.138,536,04-07-07:00:00:02:a0:0f:00
18.141,536,04-07-07:00:00:02:a0:0f:00
18.143,536,04-07-07:00:00:02:a0:0f:00
18.146,536,04-07-07:00:00:02:a0:0f:00
18.149,536,04-07-07:00:00:02:a0:0f:00
18.152,536,04-07-07:00:00:02:a0:0f:00
18.154,536,04-07-07:00:00:02:a0:0f:00
18.157,536,04-07-07:00:00:02:a0:0f:00
18.160,536,04-07-07:00:00:02:a0:0f:00
18.163,536,04-07-07:00:00:02:a0:0f:00
18.165,536,04-07-07:00:00:02:a0:0f:00
18.168,536,04-07-07:00:00:02:a0:0f:00
18.171,536,04-07-07:00:00:02:a0:0f:00
18.174,536,04-07-07:00:00:02:a0:0f:00
18.176,536,04-07-07:00:00:02:a0:0f:00
18.179,536,04-07-07:00:00:02:a0:0f:00
18.182,536,04-07-07:00:00:02:a0:0f:00
18.185,536,04-07-07:00:00:02:a0:0f:00
18.187,536,04-07-07:00:00:02:a0:0f:00
18.190,536,04-07-07:00:00:02:a0:0f:00
18.193,536,04-07-07:00:00:02:a0:0f:00
18.196,536,04-07-07:00:00:02:a0:0f:00
18.198,536,04-07-07:00:00:02:a0:0f:00
18.201,536,04-07-07:00:00:02:a0:0f:00
18.204,536,04-07-07:00:00:02:a0:0f:00
18.207,536,04-07-07:00:00:02:a0:0f:00
18.210,536,04-07-07:00:00:02:a0:0f:00
18.212,536,04-07-07:00:00:02:a0:0f:00
18.215,536,04-07-07:00:00:02:a0:0f:00
18.218,536,04-07-07:00:00:02:a0:0f:00
18.221,536,04-07-07:00:00:02:a0:0f:00
18.223,536,04-07-07:00:00:02:a0:0f:00
18.226,536,04-07-07:00:00:02:a0:0f:00
18.229,536,04-07-07:00:00:02:a0:0f:00
18.232,536,04-07-07:00:00:02:a0:0f:00
18.234,536,04-07-07:00:00:02:a0:0f:00
18.237,536,04-07-07:00:00:02:a0:0f:00
18.240,536,04-07-07:00:00:02:a0:0f:00
18.243,536,04-07-07:00:00:02:a0:0f:00
18.245,536,04-07-07:00:00:02:a0:0f:00
18.248,536,04-07-07:00:00:02:a0:0f:00
18.251,536,04-07-07:00:00:02:a0:0f:00
18.254,536,04-07-07:00:00:02:a0:0f:00
